"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","PPI","TOT_MKT","IDX2015","M","2018-05",102.9,
"ITA","PPI","TOT_MKT","IDX2015","M","2018-06",103.1,
"ITA","PPI","TOT_MKT","IDX2015","M","2018-07",103.2,
"ITA","PPI","TOT_MKT","IDX2015","M","2018-08",103.3,
"ITA","PPI","TOT_MKT","IDX2015","M","2018-09",103.4,
"ITA","PPI","TOT_MKT","IDX2015","M","2018-10",103.7,
"ITA","PPI","TOT_MKT","IDX2015","M","2018-11",103.2,
"ITA","PPI","TOT_MKT","IDX2015","M","2018-12",102.7,
"ITA","PPI","TOT_MKT","IDX2015","M","2019-01",102.7,
"ITA","PPI","TOT_MKT","IDX2015","M","2019-02",102.9,
"ITA","PPI","TOT_MKT","IDX2015","M","2019-03",103,
"ITA","PPI","TOT_MKT","IDX2015","M","2019-04",103.2,
"ITA","PPI","TOT_MKT","IDX2015","M","2019-05",103.4,
"ITA","PPI","TOT_MKT","IDX2015","M","2019-06",103.1,
"ITA","PPI","TOT_MKT","IDX2015","M","2019-07",103.2,
"ITA","PPI","TOT_MKT","IDX2015","M","2019-08",103.1,
"ITA","PPI","TOT_MKT","IDX2015","M","2019-09",103.3,
"ITA","PPI","TOT_MKT","IDX2015","M","2019-10",103.3,
"ITA","PPI","TOT_MKT","IDX2015","M","2019-11",103.2,
"ITA","PPI","TOT_MKT","IDX2015","M","2019-12",103.3,
"ITA","PPI","TOT_MKT","IDX2015","M","2020-01",103.6,
"LUX","PPI","TOT_MKT","IDX2015","M","2011-01",103.1,
"LUX","PPI","TOT_MKT","IDX2015","M","2011-02",104.6,
"LUX","PPI","TOT_MKT","IDX2015","M","2011-03",106.3,
"LUX","PPI","TOT_MKT","IDX2015","M","2011-04",107.8,
"LUX","PPI","TOT_MKT","IDX2015","M","2011-05",107.2,
"LUX","PPI","TOT_MKT","IDX2015","M","2011-06",106.5,
"LUX","PPI","TOT_MKT","IDX2015","M","2011-07",106.5,
"LUX","PPI","TOT_MKT","IDX2015","M","2011-08",106.4,
"LUX","PPI","TOT_MKT","IDX2015","M","2011-09",106.6,
"LUX","PPI","TOT_MKT","IDX2015","M","2011-10",107.4,
"LUX","PPI","TOT_MKT","IDX2015","M","2011-11",106.3,
"LUX","PPI","TOT_MKT","IDX2015","M","2011-12",107,
"LUX","PPI","TOT_MKT","IDX2015","M","2012-01",106.6,
"LUX","PPI","TOT_MKT","IDX2015","M","2012-02",107,
"LUX","PPI","TOT_MKT","IDX2015","M","2012-03",106.9,
"LUX","PPI","TOT_MKT","IDX2015","M","2012-04",107,
"LUX","PPI","TOT_MKT","IDX2015","M","2012-05",107,
"LUX","PPI","TOT_MKT","IDX2015","M","2012-06",107.3,
"LUX","PPI","TOT_MKT","IDX2015","M","2012-07",107,
"LUX","PPI","TOT_MKT","IDX2015","M","2012-08",106.5,
"LUX","PPI","TOT_MKT","IDX2015","M","2012-09",106.7,
"LUX","PPI","TOT_MKT","IDX2015","M","2012-10",106.1,
"LUX","PPI","TOT_MKT","IDX2015","M","2012-11",105.6,
"LUX","PPI","TOT_MKT","IDX2015","M","2012-12",105,
"LUX","PPI","TOT_MKT","IDX2015","M","2013-01",104.8,
"LUX","PPI","TOT_MKT","IDX2015","M","2013-02",104.8,
"LUX","PPI","TOT_MKT","IDX2015","M","2013-03",104.4,
"LUX","PPI","TOT_MKT","IDX2015","M","2013-04",103.3,
"LUX","PPI","TOT_MKT","IDX2015","M","2013-05",103.1,
"LUX","PPI","TOT_MKT","IDX2015","M","2013-06",102.9,
"LUX","PPI","TOT_MKT","IDX2015","M","2013-07",102.5,
"LUX","PPI","TOT_MKT","IDX2015","M","2013-08",101.6,
"LUX","PPI","TOT_MKT","IDX2015","M","2013-09",101.6,
"LUX","PPI","TOT_MKT","IDX2015","M","2013-10",102,
"LUX","PPI","TOT_MKT","IDX2015","M","2013-11",101.7,
"LUX","PPI","TOT_MKT","IDX2015","M","2013-12",101.6,
"LUX","PPI","TOT_MKT","IDX2015","M","2014-01",102.6,
"LUX","PPI","TOT_MKT","IDX2015","M","2014-02",101.5,
"LUX","PPI","TOT_MKT","IDX2015","M","2014-03",100.4,
"LUX","PPI","TOT_MKT","IDX2015","M","2014-04",100.1,
"LUX","PPI","TOT_MKT","IDX2015","M","2014-05",100.2,
"LUX","PPI","TOT_MKT","IDX2015","M","2014-06",100.4,
"LUX","PPI","TOT_MKT","IDX2015","M","2014-07",99.9,
"LUX","PPI","TOT_MKT","IDX2015","M","2014-08",100.3,
"LUX","PPI","TOT_MKT","IDX2015","M","2014-09",101.1,
"LUX","PPI","TOT_MKT","IDX2015","M","2014-10",101.6,
"LUX","PPI","TOT_MKT","IDX2015","M","2014-11",100.7,
"LUX","PPI","TOT_MKT","IDX2015","M","2014-12",101.2,
"LUX","PPI","TOT_MKT","IDX2015","M","2015-01",101.5,
"LUX","PPI","TOT_MKT","IDX2015","M","2015-02",101.1,
"LUX","PPI","TOT_MKT","IDX2015","M","2015-03",101.1,
"LUX","PPI","TOT_MKT","IDX2015","M","2015-04",99.7,
"LUX","PPI","TOT_MKT","IDX2015","M","2015-05",100.7,
"LUX","PPI","TOT_MKT","IDX2015","M","2015-06",100.3,
"LUX","PPI","TOT_MKT","IDX2015","M","2015-07",101.5,
"LUX","PPI","TOT_MKT","IDX2015","M","2015-08",99.5,
"LUX","PPI","TOT_MKT","IDX2015","M","2015-09",99.7,
"LUX","PPI","TOT_MKT","IDX2015","M","2015-10",99.7,
"LUX","PPI","TOT_MKT","IDX2015","M","2015-11",98.5,
"LUX","PPI","TOT_MKT","IDX2015","M","2015-12",96.8,
"LUX","PPI","TOT_MKT","IDX2015","M","2016-01",100.2,
"LUX","PPI","TOT_MKT","IDX2015","M","2016-02",99.2,
"LUX","PPI","TOT_MKT","IDX2015","M","2016-03",96.4,
"LUX","PPI","TOT_MKT","IDX2015","M","2016-04",96.5,
"LUX","PPI","TOT_MKT","IDX2015","M","2016-05",98.1,
"LUX","PPI","TOT_MKT","IDX2015","M","2016-06",102,
"LUX","PPI","TOT_MKT","IDX2015","M","2016-07",102.2,
"LUX","PPI","TOT_MKT","IDX2015","M","2016-08",102.4,
"LUX","PPI","TOT_MKT","IDX2015","M","2016-09",100.5,
"LUX","PPI","TOT_MKT","IDX2015","M","2016-10",100,
"LUX","PPI","TOT_MKT","IDX2015","M","2016-11",99.8,
"LUX","PPI","TOT_MKT","IDX2015","M","2016-12",99.7,
"LUX","PPI","TOT_MKT","IDX2015","M","2017-01",103.5,
"LUX","PPI","TOT_MKT","IDX2015","M","2017-02",105.7,
"LUX","PPI","TOT_MKT","IDX2015","M","2017-03",101.6,
"LUX","PPI","TOT_MKT","IDX2015","M","2017-04",105.3,
"LUX","PPI","TOT_MKT","IDX2015","M","2017-05",103.7,
"LUX","PPI","TOT_MKT","IDX2015","M","2017-06",103.1,
"LUX","PPI","TOT_MKT","IDX2015","M","2017-07",103.8,
"LUX","PPI","TOT_MKT","IDX2015","M","2017-08",103,
"LUX","PPI","TOT_MKT","IDX2015","M","2017-09",105,
"LUX","PPI","TOT_MKT","IDX2015","M","2017-10",106.2,
"LUX","PPI","TOT_MKT","IDX2015","M","2017-11",106.5,
"LUX","PPI","TOT_MKT","IDX2015","M","2017-12",106.9,
"LUX","PPI","TOT_MKT","IDX2015","M","2018-01",107,
"LUX","PPI","TOT_MKT","IDX2015","M","2018-02",109.1,
"LUX","PPI","TOT_MKT","IDX2015","M","2018-03",108.5,
"LUX","PPI","TOT_MKT","IDX2015","M","2018-04",109,
"LUX","PPI","TOT_MKT","IDX2015","M","2018-05",108.7,
"LUX","PPI","TOT_MKT","IDX2015","M","2018-06",112,
"LUX","PPI","TOT_MKT","IDX2015","M","2018-07",111.8,
"LUX","PPI","TOT_MKT","IDX2015","M","2018-08",113,
"LUX","PPI","TOT_MKT","IDX2015","M","2018-09",113.3,
"LUX","PPI","TOT_MKT","IDX2015","M","2018-10",113.2,
"LUX","PPI","TOT_MKT","IDX2015","M","2018-11",111.8,
"LUX","PPI","TOT_MKT","IDX2015","M","2018-12",109.8,
"LUX","PPI","TOT_MKT","IDX2015","M","2019-01",107.5,
"LUX","PPI","TOT_MKT","IDX2015","M","2019-02",107.3,
"LUX","PPI","TOT_MKT","IDX2015","M","2019-03",108.6,
"LUX","PPI","TOT_MKT","IDX2015","M","2019-04",108.4,
"LUX","PPI","TOT_MKT","IDX2015","M","2019-05",107.4,
"LUX","PPI","TOT_MKT","IDX2015","M","2019-06",107.1,
"LUX","PPI","TOT_MKT","IDX2015","M","2019-07",106.3,
"LUX","PPI","TOT_MKT","IDX2015","M","2019-08",107.7,
"LUX","PPI","TOT_MKT","IDX2015","M","2019-09",106.5,
"LUX","PPI","TOT_MKT","IDX2015","M","2019-10",107.7,
"LUX","PPI","TOT_MKT","IDX2015","M","2019-11",106.2,
"LUX","PPI","TOT_MKT","IDX2015","M","2019-12",106.8,
"LUX","PPI","TOT_MKT","IDX2015","M","2020-01",105.2,
"NLD","PPI","TOT_MKT","IDX2015","M","2011-01",104,
"NLD","PPI","TOT_MKT","IDX2015","M","2011-02",106.1,
"NLD","PPI","TOT_MKT","IDX2015","M","2011-03",108,
"NLD","PPI","TOT_MKT","IDX2015","M","2011-04",109.3,
"NLD","PPI","TOT_MKT","IDX2015","M","2011-05",108.5,
"NLD","PPI","TOT_MKT","IDX2015","M","2011-06",107.9,
"NLD","PPI","TOT_MKT","IDX2015","M","2011-07",108.5,
"NLD","PPI","TOT_MKT","IDX2015","M","2011-08",107.9,
"NLD","PPI","TOT_MKT","IDX2015","M","2011-09",108.6,
"NLD","PPI","TOT_MKT","IDX2015","M","2011-10",107.8,
"NLD","PPI","TOT_MKT","IDX2015","M","2011-11",108.3,
"NLD","PPI","TOT_MKT","IDX2015","M","2011-12",108.2,
"NLD","PPI","TOT_MKT","IDX2015","M","2012-01",107,
"NLD","PPI","TOT_MKT","IDX2015","M","2012-02",108,
"NLD","PPI","TOT_MKT","IDX2015","M","2012-03",108.9,
"NLD","PPI","TOT_MKT","IDX2015","M","2012-04",108.9,
"NLD","PPI","TOT_MKT","IDX2015","M","2012-05",108.1,
"NLD","PPI","TOT_MKT","IDX2015","M","2012-06",106.4,
"NLD","PPI","TOT_MKT","IDX2015","M","2012-07",107.4,
"NLD","PPI","TOT_MKT","IDX2015","M","2012-08",109,
"NLD","PPI","TOT_MKT","IDX2015","M","2012-09",109.5,
"NLD","PPI","TOT_MKT","IDX2015","M","2012-10",109.1,
"NLD","PPI","TOT_MKT","IDX2015","M","2012-11",108.4,
"NLD","PPI","TOT_MKT","IDX2015","M","2012-12",107.8,
"NLD","PPI","TOT_MKT","IDX2015","M","2013-01",108,
"NLD","PPI","TOT_MKT","IDX2015","M","2013-02",108.8,
"NLD","PPI","TOT_MKT","IDX2015","M","2013-03",108,
"NLD","PPI","TOT_MKT","IDX2015","M","2013-04",107,
"NLD","PPI","TOT_MKT","IDX2015","M","2013-05",106.7,
"NLD","PPI","TOT_MKT","IDX2015","M","2013-06",106.3,
"NLD","PPI","TOT_MKT","IDX2015","M","2013-07",106.9,
"NLD","PPI","TOT_MKT","IDX2015","M","2013-08",107,
"NLD","PPI","TOT_MKT","IDX2015","M","2013-09",106.9,
"NLD","PPI","TOT_MKT","IDX2015","M","2013-10",105.9,
"NLD","PPI","TOT_MKT","IDX2015","M","2013-11",105.9,
"NLD","PPI","TOT_MKT","IDX2015","M","2013-12",106.1,
"NLD","PPI","TOT_MKT","IDX2015","M","2014-01",106.2,
"NLD","PPI","TOT_MKT","IDX2015","M","2014-02",106.2,
"NLD","PPI","TOT_MKT","IDX2015","M","2014-03",105.6,
"NLD","PPI","TOT_MKT","IDX2015","M","2014-04",106.1,
"NLD","PPI","TOT_MKT","IDX2015","M","2014-05",106.2,
"NLD","PPI","TOT_MKT","IDX2015","M","2014-06",106.4,
"NLD","PPI","TOT_MKT","IDX2015","M","2014-07",106.4,
"NLD","PPI","TOT_MKT","IDX2015","M","2014-08",105.9,
"NLD","PPI","TOT_MKT","IDX2015","M","2014-09",105.7,
"NLD","PPI","TOT_MKT","IDX2015","M","2014-10",104.6,
"NLD","PPI","TOT_MKT","IDX2015","M","2014-11",103.2,
"NLD","PPI","TOT_MKT","IDX2015","M","2014-12",100.1,
"NLD","PPI","TOT_MKT","IDX2015","M","2015-01",98.2,
"NLD","PPI","TOT_MKT","IDX2015","M","2015-02",99.7,
"NLD","PPI","TOT_MKT","IDX2015","M","2015-03",100.9,
"NLD","PPI","TOT_MKT","IDX2015","M","2015-04",102,
"NLD","PPI","TOT_MKT","IDX2015","M","2015-05",102.7,
"NLD","PPI","TOT_MKT","IDX2015","M","2015-06",102.7,
"NLD","PPI","TOT_MKT","IDX2015","M","2015-07",102,
"NLD","PPI","TOT_MKT","IDX2015","M","2015-08",99.9,
"NLD","PPI","TOT_MKT","IDX2015","M","2015-09",98.8,
"NLD","PPI","TOT_MKT","IDX2015","M","2015-10",98,
"NLD","PPI","TOT_MKT","IDX2015","M","2015-11",98.3,
"NLD","PPI","TOT_MKT","IDX2015","M","2015-12",96.8,
"NLD","PPI","TOT_MKT","IDX2015","M","2016-01",95.5,
"NLD","PPI","TOT_MKT","IDX2015","M","2016-02",94.7,
"NLD","PPI","TOT_MKT","IDX2015","M","2016-03",95.5,
"NLD","PPI","TOT_MKT","IDX2015","M","2016-04",96,
"NLD","PPI","TOT_MKT","IDX2015","M","2016-05",97.2,
"NLD","PPI","TOT_MKT","IDX2015","M","2016-06",98.1,
"NLD","PPI","TOT_MKT","IDX2015","M","2016-07",97.7,
"NLD","PPI","TOT_MKT","IDX2015","M","2016-08",97.6,
"NLD","PPI","TOT_MKT","IDX2015","M","2016-09",98.1,
"NLD","PPI","TOT_MKT","IDX2015","M","2016-10",99.5,
"NLD","PPI","TOT_MKT","IDX2015","M","2016-11",99.3,
"NLD","PPI","TOT_MKT","IDX2015","M","2016-12",101,
"NLD","PPI","TOT_MKT","IDX2015","M","2017-01",102.2,
"NLD","PPI","TOT_MKT","IDX2015","M","2017-02",102.9,
"NLD","PPI","TOT_MKT","IDX2015","M","2017-03",102.8,
"NLD","PPI","TOT_MKT","IDX2015","M","2017-04",103.2,
"NLD","PPI","TOT_MKT","IDX2015","M","2017-05",102,
"NLD","PPI","TOT_MKT","IDX2015","M","2017-06",101.1,
"NLD","PPI","TOT_MKT","IDX2015","M","2017-07",100.7,
"NLD","PPI","TOT_MKT","IDX2015","M","2017-08",101.1,
"NLD","PPI","TOT_MKT","IDX2015","M","2017-09",102.1,
"NLD","PPI","TOT_MKT","IDX2015","M","2017-10",102.3,
"NLD","PPI","TOT_MKT","IDX2015","M","2017-11",103.1,
"NLD","PPI","TOT_MKT","IDX2015","M","2017-12",103.1,
"NLD","PPI","TOT_MKT","IDX2015","M","2018-01",103.7,
"NLD","PPI","TOT_MKT","IDX2015","M","2018-02",103.2,
"NLD","PPI","TOT_MKT","IDX2015","M","2018-03",103.5,
"NLD","PPI","TOT_MKT","IDX2015","M","2018-04",104.2,
"NLD","PPI","TOT_MKT","IDX2015","M","2018-05",105.7,
"NLD","PPI","TOT_MKT","IDX2015","M","2018-06",106.1,
"NLD","PPI","TOT_MKT","IDX2015","M","2018-07",106.2,
"NLD","PPI","TOT_MKT","IDX2015","M","2018-08",106.4,
"NLD","PPI","TOT_MKT","IDX2015","M","2018-09",106.9,
"NLD","PPI","TOT_MKT","IDX2015","M","2018-10",107.7,
"NLD","PPI","TOT_MKT","IDX2015","M","2018-11",105.9,
"NLD","PPI","TOT_MKT","IDX2015","M","2018-12",103.7,
"NLD","PPI","TOT_MKT","IDX2015","M","2019-01",104.7,
"NLD","PPI","TOT_MKT","IDX2015","M","2019-02",105.4,
"NLD","PPI","TOT_MKT","IDX2015","M","2019-03",106.2,
"NLD","PPI","TOT_MKT","IDX2015","M","2019-04",107.7,
"NLD","PPI","TOT_MKT","IDX2015","M","2019-05",107.9,
"NLD","PPI","TOT_MKT","IDX2015","M","2019-06",106.5,
"NLD","PPI","TOT_MKT","IDX2015","M","2019-07",106.3,
"NLD","PPI","TOT_MKT","IDX2015","M","2019-08",105.5,
"NLD","PPI","TOT_MKT","IDX2015","M","2019-09",106.1,
"NLD","PPI","TOT_MKT","IDX2015","M","2019-10",106,
"NLD","PPI","TOT_MKT","IDX2015","M","2019-11",106.1,
"NLD","PPI","TOT_MKT","IDX2015","M","2019-12",106.6,
"NLD","PPI","TOT_MKT","IDX2015","M","2020-01",106.9,
"NOR","PPI","TOT_MKT","IDX2015","M","2011-01",95.4159,
"NOR","PPI","TOT_MKT","IDX2015","M","2011-02",96.81614,
"NOR","PPI","TOT_MKT","IDX2015","M","2011-03",98.51642,
"NOR","PPI","TOT_MKT","IDX2015","M","2011-04",99.51659,
"NOR","PPI","TOT_MKT","IDX2015","M","2011-05",98.81647,
"NOR","PPI","TOT_MKT","IDX2015","M","2011-06",98.01633,
"NOR","PPI","TOT_MKT","IDX2015","M","2011-07",98.31638,
"NOR","PPI","TOT_MKT","IDX2015","M","2011-08",97.41624,
"NOR","PPI","TOT_MKT","IDX2015","M","2011-09",97.71629,
"NOR","PPI","TOT_MKT","IDX2015","M","2011-10",97.61627,
"NOR","PPI","TOT_MKT","IDX2015","M","2011-11",97.41624,
"NOR","PPI","TOT_MKT","IDX2015","M","2011-12",97.31622,
"NOR","PPI","TOT_MKT","IDX2015","M","2012-01",98.51642,
"NOR","PPI","TOT_MKT","IDX2015","M","2012-02",99.11652,
"NOR","PPI","TOT_MKT","IDX2015","M","2012-03",100.1167,
"NOR","PPI","TOT_MKT","IDX2015","M","2012-04",100.7168,
"NOR","PPI","TOT_MKT","IDX2015","M","2012-05",99.41657,
"NOR","PPI","TOT_MKT","IDX2015","M","2012-06",98.4164,
"NOR","PPI","TOT_MKT","IDX2015","M","2012-07",98.91649,
"NOR","PPI","TOT_MKT","IDX2015","M","2012-08",99.21654,
"NOR","PPI","TOT_MKT","IDX2015","M","2012-09",99.71662,
"NOR","PPI","TOT_MKT","IDX2015","M","2012-10",98.81647,
"NOR","PPI","TOT_MKT","IDX2015","M","2012-11",97.91632,
"NOR","PPI","TOT_MKT","IDX2015","M","2012-12",97.51625,
"NOR","PPI","TOT_MKT","IDX2015","M","2013-01",97.41624,
"NOR","PPI","TOT_MKT","IDX2015","M","2013-02",98.01633,
"NOR","PPI","TOT_MKT","IDX2015","M","2013-03",99.0165,
"NOR","PPI","TOT_MKT","IDX2015","M","2013-04",98.4164,
"NOR","PPI","TOT_MKT","IDX2015","M","2013-05",97.91632,
"NOR","PPI","TOT_MKT","IDX2015","M","2013-06",97.61627,
"NOR","PPI","TOT_MKT","IDX2015","M","2013-07",99.21654,
"NOR","PPI","TOT_MKT","IDX2015","M","2013-08",99.71662,
"NOR","PPI","TOT_MKT","IDX2015","M","2013-09",99.91666,
"NOR","PPI","TOT_MKT","IDX2015","M","2013-10",100.0167,
"NOR","PPI","TOT_MKT","IDX2015","M","2013-11",100.1167,
"NOR","PPI","TOT_MKT","IDX2015","M","2013-12",100.8168,
"NOR","PPI","TOT_MKT","IDX2015","M","2014-01",101.4169,
"NOR","PPI","TOT_MKT","IDX2015","M","2014-02",101.4169,
"NOR","PPI","TOT_MKT","IDX2015","M","2014-03",100.8168,
"NOR","PPI","TOT_MKT","IDX2015","M","2014-04",100.9168,
"NOR","PPI","TOT_MKT","IDX2015","M","2014-05",101.0168,
"NOR","PPI","TOT_MKT","IDX2015","M","2014-06",101.5169,
"NOR","PPI","TOT_MKT","IDX2015","M","2014-07",102.217,
"NOR","PPI","TOT_MKT","IDX2015","M","2014-08",102.6171,
"NOR","PPI","TOT_MKT","IDX2015","M","2014-09",102.017,
"NOR","PPI","TOT_MKT","IDX2015","M","2014-10",101.817,
"NOR","PPI","TOT_MKT","IDX2015","M","2014-11",101.4169,
"NOR","PPI","TOT_MKT","IDX2015","M","2014-12",100.4167,
"NOR","PPI","TOT_MKT","IDX2015","M","2015-01",98.91649,
"NOR","PPI","TOT_MKT","IDX2015","M","2015-02",99.81664,
"NOR","PPI","TOT_MKT","IDX2015","M","2015-03",100.5168,
"NOR","PPI","TOT_MKT","IDX2015","M","2015-04",100.8168,
"NOR","PPI","TOT_MKT","IDX2015","M","2015-05",100.9168,
"NOR","PPI","TOT_MKT","IDX2015","M","2015-06",101.1169,
"NOR","PPI","TOT_MKT","IDX2015","M","2015-07",101.2169,
"NOR","PPI","TOT_MKT","IDX2015","M","2015-08",100.0167,
"NOR","PPI","TOT_MKT","IDX2015","M","2015-09",98.81647,
"NOR","PPI","TOT_MKT","IDX2015","M","2015-10",99.21654,
"NOR","PPI","TOT_MKT","IDX2015","M","2015-11",99.81664,
"NOR","PPI","TOT_MKT","IDX2015","M","2015-12",98.81647,
"NOR","PPI","TOT_MKT","IDX2015","M","2016-01",97.51625,
"NOR","PPI","TOT_MKT","IDX2015","M","2016-02",96.81614,
"NOR","PPI","TOT_MKT","IDX2015","M","2016-03",97.01617,
"NOR","PPI","TOT_MKT","IDX2015","M","2016-04",97.8163,
"NOR","PPI","TOT_MKT","IDX2015","M","2016-05",99.21654,
"NOR","PPI","TOT_MKT","IDX2015","M","2016-06",100.4167,
"NOR","PPI","TOT_MKT","IDX2015","M","2016-07",101.7169,
"NOR","PPI","TOT_MKT","IDX2015","M","2016-08",100.5168,
"NOR","PPI","TOT_MKT","IDX2015","M","2016-09",100.0167,
"NOR","PPI","TOT_MKT","IDX2015","M","2016-10",100.5168,
"NOR","PPI","TOT_MKT","IDX2015","M","2016-11",101.4169,
"NOR","PPI","TOT_MKT","IDX2015","M","2016-12",102.117,
"NOR","PPI","TOT_MKT","IDX2015","M","2017-01",104.1174,
"NOR","PPI","TOT_MKT","IDX2015","M","2017-02",106.1177,
"NOR","PPI","TOT_MKT","IDX2015","M","2017-03",105.5176,
"NOR","PPI","TOT_MKT","IDX2015","M","2017-04",105.8176,
"NOR","PPI","TOT_MKT","IDX2015","M","2017-05",105.7176,
"NOR","PPI","TOT_MKT","IDX2015","M","2017-06",105.0175,
"NOR","PPI","TOT_MKT","IDX2015","M","2017-07",104.4174,
"NOR","PPI","TOT_MKT","IDX2015","M","2017-08",104.4174,
"NOR","PPI","TOT_MKT","IDX2015","M","2017-09",105.7176,
"NOR","PPI","TOT_MKT","IDX2015","M","2017-10",106.2177,
"NOR","PPI","TOT_MKT","IDX2015","M","2017-11",107.4179,
"NOR","PPI","TOT_MKT","IDX2015","M","2017-12",109.1182,
"NOR","PPI","TOT_MKT","IDX2015","M","2018-01",110.1184,
"NOR","PPI","TOT_MKT","IDX2015","M","2018-02",110.0183,
"NOR","PPI","TOT_MKT","IDX2015","M","2018-03",109.9183,
"NOR","PPI","TOT_MKT","IDX2015","M","2018-04",110.4184,
"NOR","PPI","TOT_MKT","IDX2015","M","2018-05",112.8188,
"NOR","PPI","TOT_MKT","IDX2015","M","2018-06",114.019,
"NOR","PPI","TOT_MKT","IDX2015","M","2018-07",113.919,
"NOR","PPI","TOT_MKT","IDX2015","M","2018-08",113.5189,
"NOR","PPI","TOT_MKT","IDX2015","M","2018-09",113.6189,
"NOR","PPI","TOT_MKT","IDX2015","M","2018-10",115.0192,
"NOR","PPI","TOT_MKT","IDX2015","M","2018-11",114.9192,
"NOR","PPI","TOT_MKT","IDX2015","M","2018-12",113.1189,
"NOR","PPI","TOT_MKT","IDX2015","M","2019-01",112.5188,
"NOR","PPI","TOT_MKT","IDX2015","M","2019-02",113.6189,
"NOR","PPI","TOT_MKT","IDX2015","M","2019-03",114.019,
"NOR","PPI","TOT_MKT","IDX2015","M","2019-04",114.9192,
"NOR","PPI","TOT_MKT","IDX2015","M","2019-05",115.1192,
"NOR","PPI","TOT_MKT","IDX2015","M","2019-06",114.219,
"NOR","PPI","TOT_MKT","IDX2015","M","2019-07",112.9188,
"NOR","PPI","TOT_MKT","IDX2015","M","2019-08",113.0188,
"NOR","PPI","TOT_MKT","IDX2015","M","2019-09",112.9188,
"NOR","PPI","TOT_MKT","IDX2015","M","2019-10",114.7191,
"NOR","PPI","TOT_MKT","IDX2015","M","2019-11",115.2192,
"NOR","PPI","TOT_MKT","IDX2015","M","2019-12",116.0193,
"NOR","PPI","TOT_MKT","IDX2015","M","2020-01",116.4194,
"NOR","PPI","TOT_MKT","IDX2015","M","2020-02",118.0197,
"POL","PPI","TOT_MKT","IDX2015","M","2011-01",97.2,
"POL","PPI","TOT_MKT","IDX2015","M","2011-02",98.5,
"POL","PPI","TOT_MKT","IDX2015","M","2011-03",100.5,
"POL","PPI","TOT_MKT","IDX2015","M","2011-04",101.1,
"POL","PPI","TOT_MKT","IDX2015","M","2011-05",100.8,
"POL","PPI","TOT_MKT","IDX2015","M","2011-06",101.1,
"POL","PPI","TOT_MKT","IDX2015","M","2011-07",101.4,
"POL","PPI","TOT_MKT","IDX2015","M","2011-08",102.1,
"POL","PPI","TOT_MKT","IDX2015","M","2011-09",104,
"POL","PPI","TOT_MKT","IDX2015","M","2011-10",104.4,
"POL","PPI","TOT_MKT","IDX2015","M","2011-11",105.3,
"POL","PPI","TOT_MKT","IDX2015","M","2011-12",105.6,
"POL","PPI","TOT_MKT","IDX2015","M","2012-01",105.4,
"POL","PPI","TOT_MKT","IDX2015","M","2012-02",104.7,
"POL","PPI","TOT_MKT","IDX2015","M","2012-03",104.8,
"POL","PPI","TOT_MKT","IDX2015","M","2012-04",105.3,
"POL","PPI","TOT_MKT","IDX2015","M","2012-05",105.8,
"POL","PPI","TOT_MKT","IDX2015","M","2012-06",105.3,
"POL","PPI","TOT_MKT","IDX2015","M","2012-07",104.9,
"POL","PPI","TOT_MKT","IDX2015","M","2012-08",105,
"POL","PPI","TOT_MKT","IDX2015","M","2012-09",105.5,
"POL","PPI","TOT_MKT","IDX2015","M","2012-10",104.8,
"POL","PPI","TOT_MKT","IDX2015","M","2012-11",104.6,
"POL","PPI","TOT_MKT","IDX2015","M","2012-12",103.9,
"POL","PPI","TOT_MKT","IDX2015","M","2013-01",104.2,
"POL","PPI","TOT_MKT","IDX2015","M","2013-02",104.6,
"POL","PPI","TOT_MKT","IDX2015","M","2013-03",104.4,
"POL","PPI","TOT_MKT","IDX2015","M","2013-04",103.7,
"POL","PPI","TOT_MKT","IDX2015","M","2013-05",103.8,
"POL","PPI","TOT_MKT","IDX2015","M","2013-06",104.7,
"POL","PPI","TOT_MKT","IDX2015","M","2013-07",105,
"POL","PPI","TOT_MKT","IDX2015","M","2013-08",104.6,
"POL","PPI","TOT_MKT","IDX2015","M","2013-09",104.7,
"POL","PPI","TOT_MKT","IDX2015","M","2013-10",103.9,
"POL","PPI","TOT_MKT","IDX2015","M","2013-11",103.6,
"POL","PPI","TOT_MKT","IDX2015","M","2013-12",103.6,
"POL","PPI","TOT_MKT","IDX2015","M","2014-01",103.5,
"POL","PPI","TOT_MKT","IDX2015","M","2014-02",103.4,
"POL","PPI","TOT_MKT","IDX2015","M","2014-03",103.2,
"POL","PPI","TOT_MKT","IDX2015","M","2014-04",103,
"POL","PPI","TOT_MKT","IDX2015","M","2014-05",102.8,
"POL","PPI","TOT_MKT","IDX2015","M","2014-06",102.7,
"POL","PPI","TOT_MKT","IDX2015","M","2014-07",102.5,
"POL","PPI","TOT_MKT","IDX2015","M","2014-08",102.8,
"POL","PPI","TOT_MKT","IDX2015","M","2014-09",102.8,
"POL","PPI","TOT_MKT","IDX2015","M","2014-10",102.3,
"POL","PPI","TOT_MKT","IDX2015","M","2014-11",101.7,
"POL","PPI","TOT_MKT","IDX2015","M","2014-12",100.3,
"POL","PPI","TOT_MKT","IDX2015","M","2015-01",100.2,
"POL","PPI","TOT_MKT","IDX2015","M","2015-02",100,
