,Unnamed: 0,i,Country_Region,Date,ConfirmedCases,Population Density (per sq. km),HDI,Testing By Date,Total Testing,Age dependency ratio (% of working-age population) (% of working-age population),Physician_per_thousand,hospibed,pop,Lockdown Date
15432,10770,251,Serbia,2020-03-02,0,79.83174022,0.787,,,51.103181114845896,3.125,5.7,"8,737,371",15/03/2020
15433,10771,252,Serbia,2020-03-03,0,79.83174022,0.787,,,51.103181114845896,3.125,5.7,"8,737,371",15/03/2020
15434,10772,224,Serbia,2020-03-04,0,79.83174022,0.787,,,51.103181114845896,3.125,5.7,"8,737,371",15/03/2020
15435,10773,238,Serbia,2020-03-05,0,79.83174022,0.787,,,51.103181114845896,3.125,5.7,"8,737,371",15/03/2020
15436,10774,7477,Serbia,2020-03-06,1,79.83174022,0.787,,,51.103181114845896,3.125,5.7,"8,737,371",15/03/2020
15437,10775,7448,Serbia,2020-03-07,1,79.83174022,0.787,,,51.103181114845896,3.125,5.7,"8,737,371",15/03/2020
15438,10776,7447,Serbia,2020-03-08,1,79.83174022,0.787,,,51.103181114845896,3.125,5.7,"8,737,371",15/03/2020
15439,10777,7574,Serbia,2020-03-09,1,79.83174022,0.787,,,51.103181114845896,3.125,5.7,"8,737,371",15/03/2020
15440,10778,8925,Serbia,2020-03-10,5,79.83174022,0.787,,,51.103181114845896,3.125,5.7,"8,737,371",15/03/2020
15441,10779,9641,Serbia,2020-03-11,12,79.83174022,0.787,,,51.103181114845896,3.125,5.7,"8,737,371",15/03/2020
15442,10780,10055,Serbia,2020-03-12,19,79.83174022,0.787,,,51.103181114845896,3.125,5.7,"8,737,371",15/03/2020
15443,10781,10448,Serbia,2020-03-13,35,79.83174022,0.787,,,51.103181114845896,3.125,5.7,"8,737,371",15/03/2020
15444,10782,10637,Serbia,2020-03-14,46,79.83174022,0.787,,,51.103181114845896,3.125,5.7,"8,737,371",15/03/2020
15445,10783,10665,Serbia,2020-03-15,48,79.83174022,0.787,,,51.103181114845896,3.125,5.7,"8,737,371",15/03/2020
15446,10784,10771,Serbia,2020-03-16,55,79.83174022,0.787,,,51.103181114845896,3.125,5.7,"8,737,371",15/03/2020
15447,10785,10878,Serbia,2020-03-17,65,79.83174022,0.787,,,51.103181114845896,3.125,5.7,"8,737,371",15/03/2020
15448,10786,11025,Serbia,2020-03-18,83,79.83174022,0.787,,,51.103181114845896,3.125,5.7,"8,737,371",15/03/2020
15449,10787,11184,Serbia,2020-03-19,103,79.83174022,0.787,,,51.103181114845896,3.125,5.7,"8,737,371",15/03/2020
15450,10788,11377,Serbia,2020-03-20,135,79.83174022,0.787,,,51.103181114845896,3.125,5.7,"8,737,371",15/03/2020
15451,10789,11521,Serbia,2020-03-21,171,79.83174022,0.787,,,51.103181114845896,3.125,5.7,"8,737,371",15/03/2020
15452,10790,11695,Serbia,2020-03-22,222,79.83174022,0.787,,,51.103181114845896,3.125,5.7,"8,737,371",15/03/2020
15453,10791,11769,Serbia,2020-03-23,249,79.83174022,0.787,,,51.103181114845896,3.125,5.7,"8,737,371",15/03/2020
15454,10792,11882,Serbia,2020-03-24,303,79.83174022,0.787,,,51.103181114845896,3.125,5.7,"8,737,371",15/03/2020
15455,10793,12014,Serbia,2020-03-25,384,79.83174022,0.787,,,51.103181114845896,3.125,5.7,"8,737,371",15/03/2020
15456,10794,12017,Serbia,2020-03-26,384,79.83174022,0.787,,,51.103181114845896,3.125,5.7,"8,737,371",15/03/2020
15457,10795,12113,Serbia,2020-03-27,457,79.83174022,0.787,,,51.103181114845896,3.125,5.7,"8,737,371",15/03/2020
15458,10796,12295,Serbia,2020-03-28,659,79.83174022,0.787,,,51.103181114845896,3.125,5.7,"8,737,371",15/03/2020
15459,10797,12386,Serbia,2020-03-29,741,79.83174022,0.787,,,51.103181114845896,3.125,5.7,"8,737,371",15/03/2020
15460,10798,12404,Serbia,2020-03-30,785,79.83174022,0.787,,,51.103181114845896,3.125,5.7,"8,737,371",15/03/2020
15461,10799,12473,Serbia,2020-03-31,900,79.83174022,0.787,,,51.103181114845896,3.125,5.7,"8,737,371",15/03/2020
15462,10800,12539,Serbia,2020-04-01,1060,79.83174022,0.787,,,51.103181114845896,3.125,5.7,"8,737,371",15/03/2020
15463,10801,12583,Serbia,2020-04-02,1171,79.83174022,0.787,,,51.103181114845896,3.125,5.7,"8,737,371",15/03/2020
15464,10802,12675,Serbia,2020-04-03,1476,79.83174022,0.787,,,51.103181114845896,3.125,5.7,"8,737,371",15/03/2020
15465,10803,12710,Serbia,2020-04-04,1624,79.83174022,0.787,,,51.103181114845896,3.125,5.7,"8,737,371",15/03/2020
15466,10804,62,Seychelles,2020-01-22,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15467,10805,33,Seychelles,2020-01-23,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15468,10806,34,Seychelles,2020-01-24,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15469,10807,35,Seychelles,2020-01-25,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15470,10808,36,Seychelles,2020-01-26,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15471,10809,37,Seychelles,2020-01-27,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15472,10810,38,Seychelles,2020-01-28,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15473,10811,39,Seychelles,2020-01-29,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15474,10812,40,Seychelles,2020-01-30,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15475,10813,41,Seychelles,2020-01-31,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15476,10814,42,Seychelles,2020-02-01,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15477,10815,43,Seychelles,2020-02-02,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15478,10816,44,Seychelles,2020-02-03,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15479,10817,45,Seychelles,2020-02-04,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15480,10818,47,Seychelles,2020-02-05,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15481,10819,61,Seychelles,2020-02-06,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15482,10820,48,Seychelles,2020-02-07,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15483,10821,49,Seychelles,2020-02-08,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15484,10822,50,Seychelles,2020-02-09,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15485,10823,51,Seychelles,2020-02-10,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15486,10824,52,Seychelles,2020-02-11,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15487,10825,53,Seychelles,2020-02-12,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15488,10826,54,Seychelles,2020-02-13,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15489,10827,55,Seychelles,2020-02-14,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15490,10828,56,Seychelles,2020-02-15,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15491,10829,57,Seychelles,2020-02-16,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15492,10830,58,Seychelles,2020-02-17,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15493,10831,59,Seychelles,2020-02-18,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15494,10832,60,Seychelles,2020-02-19,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15495,10833,32,Seychelles,2020-02-20,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15496,10834,46,Seychelles,2020-02-21,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15497,10835,31,Seychelles,2020-02-22,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15498,10836,14,Seychelles,2020-02-23,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15499,10837,1,Seychelles,2020-02-24,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15500,10838,2,Seychelles,2020-02-25,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15501,10839,3,Seychelles,2020-02-26,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15502,10840,4,Seychelles,2020-02-27,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15503,10841,5,Seychelles,2020-02-28,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15504,10842,6,Seychelles,2020-02-29,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15505,10843,99,Seychelles,2020-03-01,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15506,10844,100,Seychelles,2020-03-02,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15507,10845,101,Seychelles,2020-03-03,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15508,10846,102,Seychelles,2020-03-04,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15509,10847,103,Seychelles,2020-03-05,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15510,10848,104,Seychelles,2020-03-06,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15511,10849,105,Seychelles,2020-03-07,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15512,10850,106,Seychelles,2020-03-08,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15513,10851,107,Seychelles,2020-03-09,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15514,10852,108,Seychelles,2020-03-10,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15515,10853,109,Seychelles,2020-03-11,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15516,10854,111,Seychelles,2020-03-12,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15517,10855,125,Seychelles,2020-03-13,0,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15518,10856,8462,Seychelles,2020-03-14,2,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15519,10857,8403,Seychelles,2020-03-15,2,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15520,10858,8503,Seychelles,2020-03-16,3,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15521,10859,8864,Seychelles,2020-03-17,4,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15522,10860,8830,Seychelles,2020-03-18,4,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15523,10861,9070,Seychelles,2020-03-19,6,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15524,10862,9172,Seychelles,2020-03-20,7,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15525,10863,9173,Seychelles,2020-03-21,7,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15526,10864,9174,Seychelles,2020-03-22,7,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15527,10865,9175,Seychelles,2020-03-23,7,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15528,10866,9178,Seychelles,2020-03-24,7,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15529,10867,9182,Seychelles,2020-03-25,7,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15530,10868,9183,Seychelles,2020-03-26,7,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15531,10869,9181,Seychelles,2020-03-27,7,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15532,10870,9326,Seychelles,2020-03-28,8,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15533,10871,9332,Seychelles,2020-03-29,8,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15534,10872,9334,Seychelles,2020-03-30,8,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15535,10873,9506,Seychelles,2020-03-31,10,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15536,10874,9507,Seychelles,2020-04-01,10,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15537,10875,9508,Seychelles,2020-04-02,10,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15538,10876,9509,Seychelles,2020-04-03,10,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15539,10877,9495,Seychelles,2020-04-04,10,210.3521739,0.797,,,44.60101688266621,1.3829,3.6,"98,347",
15540,10878,88,Sierra Leone,2020-01-22,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15541,10879,89,Sierra Leone,2020-01-23,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15542,10880,90,Sierra Leone,2020-01-24,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15543,10881,91,Sierra Leone,2020-01-25,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15544,10882,92,Sierra Leone,2020-01-26,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15545,10883,126,Sierra Leone,2020-01-27,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15546,10884,254,Sierra Leone,2020-01-28,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15547,10885,255,Sierra Leone,2020-01-29,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15548,10886,256,Sierra Leone,2020-01-30,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15549,10887,417,Sierra Leone,2020-01-31,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15550,10888,418,Sierra Leone,2020-02-01,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15551,10889,419,Sierra Leone,2020-02-02,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15552,10890,420,Sierra Leone,2020-02-03,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15553,10891,421,Sierra Leone,2020-02-04,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15554,10892,422,Sierra Leone,2020-02-05,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15555,10893,423,Sierra Leone,2020-02-06,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15556,10894,424,Sierra Leone,2020-02-07,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15557,10895,425,Sierra Leone,2020-02-08,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15558,10896,426,Sierra Leone,2020-02-09,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15559,10897,427,Sierra Leone,2020-02-10,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15560,10898,428,Sierra Leone,2020-02-11,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15561,10899,429,Sierra Leone,2020-02-12,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15562,10900,431,Sierra Leone,2020-02-13,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15563,10901,445,Sierra Leone,2020-02-14,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15564,10902,432,Sierra Leone,2020-02-15,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15565,10903,433,Sierra Leone,2020-02-16,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15566,10904,434,Sierra Leone,2020-02-17,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15567,10905,435,Sierra Leone,2020-02-18,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15568,10906,436,Sierra Leone,2020-02-19,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15569,10907,416,Sierra Leone,2020-02-20,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15570,10908,430,Sierra Leone,2020-02-21,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15571,10909,415,Sierra Leone,2020-02-22,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15572,10910,398,Sierra Leone,2020-02-23,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15573,10911,385,Sierra Leone,2020-02-24,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15574,10912,386,Sierra Leone,2020-02-25,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15575,10913,387,Sierra Leone,2020-02-26,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15576,10914,388,Sierra Leone,2020-02-27,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15577,10915,389,Sierra Leone,2020-02-28,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15578,10916,390,Sierra Leone,2020-02-29,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15579,10917,391,Sierra Leone,2020-03-01,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15580,10918,392,Sierra Leone,2020-03-02,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15581,10919,393,Sierra Leone,2020-03-03,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15582,10920,394,Sierra Leone,2020-03-04,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15583,10921,395,Sierra Leone,2020-03-05,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15584,10922,396,Sierra Leone,2020-03-06,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15585,10923,397,Sierra Leone,2020-03-07,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15586,10924,399,Sierra Leone,2020-03-08,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15587,10925,413,Sierra Leone,2020-03-09,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15588,10926,400,Sierra Leone,2020-03-10,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15589,10927,401,Sierra Leone,2020-03-11,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15590,10928,402,Sierra Leone,2020-03-12,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15591,10929,403,Sierra Leone,2020-03-13,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15592,10930,404,Sierra Leone,2020-03-14,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15593,10931,405,Sierra Leone,2020-03-15,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15594,10932,406,Sierra Leone,2020-03-16,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15595,10933,407,Sierra Leone,2020-03-17,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15596,10934,408,Sierra Leone,2020-03-18,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15597,10935,409,Sierra Leone,2020-03-19,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15598,10936,410,Sierra Leone,2020-03-20,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15599,10937,411,Sierra Leone,2020-03-21,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15600,10938,412,Sierra Leone,2020-03-22,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15601,10939,414,Sierra Leone,2020-03-23,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15602,10940,450,Sierra Leone,2020-03-24,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15603,10941,451,Sierra Leone,2020-03-25,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15604,10942,452,Sierra Leone,2020-03-26,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15605,10943,453,Sierra Leone,2020-03-27,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15606,10944,454,Sierra Leone,2020-03-28,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15607,10945,455,Sierra Leone,2020-03-29,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15608,10946,456,Sierra Leone,2020-03-30,0,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15609,10947,8035,Sierra Leone,2020-03-31,1,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15610,10948,8288,Sierra Leone,2020-04-01,2,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15611,10949,8287,Sierra Leone,2020-04-02,2,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15612,10950,8286,Sierra Leone,2020-04-03,2,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15613,10951,8759,Sierra Leone,2020-04-04,4,105.98717099999999,0.419,,,80.5991268299876,0.075,,,
15614,10952,457,Singapore,2020-01-22,0,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15615,10953,8036,Singapore,2020-01-23,1,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15616,10954,8539,Singapore,2020-01-24,3,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15617,10955,8538,Singapore,2020-01-25,3,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15618,10956,8760,Singapore,2020-01-26,4,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15619,10957,8952,Singapore,2020-01-27,5,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15620,10958,9138,Singapore,2020-01-28,7,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15621,10959,9139,Singapore,2020-01-29,7,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15622,10960,9464,Singapore,2020-01-30,10,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15623,10961,9700,Singapore,2020-01-31,13,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15624,10962,9877,Singapore,2020-02-01,16,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15625,10963,9998,Singapore,2020-02-02,18,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15626,10964,9992,Singapore,2020-02-03,18,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15627,10965,10196,Singapore,2020-02-04,24,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15628,10966,10299,Singapore,2020-02-05,28,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15629,10967,10292,Singapore,2020-02-06,28,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15630,10968,10360,Singapore,2020-02-07,30,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15631,10969,10409,Singapore,2020-02-08,33,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15632,10970,10542,Singapore,2020-02-09,40,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15633,10971,10619,Singapore,2020-02-10,45,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15634,10972,10655,Singapore,2020-02-11,47,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15635,10973,10696,Singapore,2020-02-12,50,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15636,10974,10806,Singapore,2020-02-13,58,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15637,10975,10901,Singapore,2020-02-14,67,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15638,10976,10935,Singapore,2020-02-15,72,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15639,10977,10961,Singapore,2020-02-16,75,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15640,10978,10983,Singapore,2020-02-17,77,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15641,10979,11011,Singapore,2020-02-18,81,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15642,10980,11031,Singapore,2020-02-19,84,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15643,10981,11032,Singapore,2020-02-20,84,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15644,10982,11054,Singapore,2020-02-21,85,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15645,10983,11053,Singapore,2020-02-22,85,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15646,10984,11083,Singapore,2020-02-23,89,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15647,10985,11085,Singapore,2020-02-24,89,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15648,10986,11097,Singapore,2020-02-25,91,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15649,10987,11115,Singapore,2020-02-26,93,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15650,10988,11116,Singapore,2020-02-27,93,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15651,10989,11117,Singapore,2020-02-28,93,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15652,10990,11173,Singapore,2020-02-29,102,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15653,10991,11201,Singapore,2020-03-01,106,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15654,10992,11212,Singapore,2020-03-02,108,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15655,10993,11236,Singapore,2020-03-03,110,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15656,10994,11237,Singapore,2020-03-04,110,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15657,10995,11287,Singapore,2020-03-05,117,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15658,10996,11344,Singapore,2020-03-06,130,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15659,10997,11386,Singapore,2020-03-07,138,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15660,10998,11442,Singapore,2020-03-08,150,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15661,10999,11440,Singapore,2020-03-09,150,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
15662,11000,11480,Singapore,2020-03-10,160,7952.998418000001,0.932,,,38.7025764596849,2.3063,2.4,"5,850,342",26/03/2020
