,Country_Region,Date,ConfirmedCases
10878,Serbia,2020-03-17,65.0
191,Serbia,2020-02-02,0.0
179,Serbia,2020-01-28,0.0
12710,Serbia,2020-04-04,1624.0
10637,Serbia,2020-03-14,46.0
192,Serbia,2020-02-04,0.0
189,Serbia,2020-01-24,0.0
180,Serbia,2020-01-29,0.0
12404,Serbia,2020-03-30,785.0
39,Seychelles,2020-01-29,0.0
55,Seychelles,2020-02-14,0.0
31,Seychelles,2020-02-22,0.0
54,Seychelles,2020-02-13,0.0
40,Seychelles,2020-01-30,0.0
53,Seychelles,2020-02-12,0.0
41,Seychelles,2020-01-31,0.0
42,Seychelles,2020-02-01,0.0
99,Seychelles,2020-03-01,0.0
8503,Seychelles,2020-03-16,3.0
32,Seychelles,2020-02-20,0.0
100,Seychelles,2020-03-02,0.0
38,Seychelles,2020-01-28,0.0
37,Seychelles,2020-01-27,0.0
57,Seychelles,2020-02-16,0.0
106,Seychelles,2020-03-08,0.0
58,Seychelles,2020-02-17,0.0
59,Seychelles,2020-02-18,0.0
60,Seychelles,2020-02-19,0.0
36,Seychelles,2020-01-26,0.0
35,Seychelles,2020-01-25,0.0
108,Seychelles,2020-03-10,0.0
61,Seychelles,2020-02-06,0.0
125,Seychelles,2020-03-13,0.0
62,Seychelles,2020-01-22,0.0
34,Seychelles,2020-01-24,0.0
56,Seychelles,2020-02-15,0.0
8462,Seychelles,2020-03-14,2.0
45,Seychelles,2020-02-04,0.0
44,Seychelles,2020-02-03,0.0
101,Seychelles,2020-03-03,0.0
102,Seychelles,2020-03-04,0.0
103,Seychelles,2020-03-05,0.0
3,Seychelles,2020-02-26,0.0
104,Seychelles,2020-03-06,0.0
8403,Seychelles,2020-03-15,2.0
1,Seychelles,2020-02-24,0.0
4,Seychelles,2020-02-27,0.0
5,Seychelles,2020-02-28,0.0
52,Seychelles,2020-02-11,0.0
9509,Seychelles,2020-04-03,10.0
51,Seychelles,2020-02-10,0.0
111,Seychelles,2020-03-12,0.0
9508,Seychelles,2020-04-02,10.0
9507,Seychelles,2020-04-01,10.0
50,Seychelles,2020-02-09,0.0
9506,Seychelles,2020-03-31,10.0
9495,Seychelles,2020-04-04,10.0
6,Seychelles,2020-02-29,0.0
14,Seychelles,2020-02-23,0.0
109,Seychelles,2020-03-11,0.0
49,Seychelles,2020-02-08,0.0
48,Seychelles,2020-02-07,0.0
47,Seychelles,2020-02-05,0.0
46,Seychelles,2020-02-21,0.0
105,Seychelles,2020-03-07,0.0
2,Seychelles,2020-02-25,0.0
43,Seychelles,2020-02-02,0.0
33,Seychelles,2020-01-23,0.0
9175,Seychelles,2020-03-23,7.0
8830,Seychelles,2020-03-18,4.0
9182,Seychelles,2020-03-25,7.0
9070,Seychelles,2020-03-19,6.0
9326,Seychelles,2020-03-28,8.0
9178,Seychelles,2020-03-24,7.0
9332,Seychelles,2020-03-29,8.0
9334,Seychelles,2020-03-30,8.0
8864,Seychelles,2020-03-17,4.0
107,Seychelles,2020-03-09,0.0
9181,Seychelles,2020-03-27,7.0
9174,Seychelles,2020-03-22,7.0
9183,Seychelles,2020-03-26,7.0
9172,Seychelles,2020-03-20,7.0
9173,Seychelles,2020-03-21,7.0
415,Sierra Leone,2020-02-22,0.0
423,Sierra Leone,2020-02-06,0.0
422,Sierra Leone,2020-02-05,0.0
421,Sierra Leone,2020-02-04,0.0
406,Sierra Leone,2020-03-16,0.0
420,Sierra Leone,2020-02-03,0.0
419,Sierra Leone,2020-02-02,0.0
412,Sierra Leone,2020-03-22,0.0
418,Sierra Leone,2020-02-01,0.0
456,Sierra Leone,2020-03-30,0.0
8035,Sierra Leone,2020-03-31,1.0
416,Sierra Leone,2020-02-20,0.0
414,Sierra Leone,2020-03-23,0.0
417,Sierra Leone,2020-01-31,0.0
430,Sierra Leone,2020-02-21,0.0
425,Sierra Leone,2020-02-08,0.0
254,Sierra Leone,2020-01-28,0.0
436,Sierra Leone,2020-02-19,0.0
435,Sierra Leone,2020-02-18,0.0
434,Sierra Leone,2020-02-17,0.0
433,Sierra Leone,2020-02-16,0.0
445,Sierra Leone,2020-02-14,0.0
450,Sierra Leone,2020-03-24,0.0
432,Sierra Leone,2020-02-15,0.0
451,Sierra Leone,2020-03-25,0.0
424,Sierra Leone,2020-02-07,0.0
452,Sierra Leone,2020-03-26,0.0
431,Sierra Leone,2020-02-13,0.0
453,Sierra Leone,2020-03-27,0.0
454,Sierra Leone,2020-03-28,0.0
255,Sierra Leone,2020-01-29,0.0
455,Sierra Leone,2020-03-29,0.0
89,Sierra Leone,2020-01-23,0.0
429,Sierra Leone,2020-02-12,0.0
428,Sierra Leone,2020-02-11,0.0
426,Sierra Leone,2020-02-09,0.0
90,Sierra Leone,2020-01-24,0.0
427,Sierra Leone,2020-02-10,0.0
413,Sierra Leone,2020-03-09,0.0
126,Sierra Leone,2020-01-27,0.0
387,Sierra Leone,2020-02-26,0.0
388,Sierra Leone,2020-02-27,0.0
401,Sierra Leone,2020-03-11,0.0
389,Sierra Leone,2020-02-28,0.0
400,Sierra Leone,2020-03-10,0.0
409,Sierra Leone,2020-03-19,0.0
390,Sierra Leone,2020-02-29,0.0
92,Sierra Leone,2020-01-26,0.0
399,Sierra Leone,2020-03-08,0.0
391,Sierra Leone,2020-03-01,0.0
398,Sierra Leone,2020-02-23,0.0
392,Sierra Leone,2020-03-02,0.0
393,Sierra Leone,2020-03-03,0.0
394,Sierra Leone,2020-03-04,0.0
407,Sierra Leone,2020-03-17,0.0
395,Sierra Leone,2020-03-05,0.0
408,Sierra Leone,2020-03-18,0.0
410,Sierra Leone,2020-03-20,0.0
396,Sierra Leone,2020-03-06,0.0
397,Sierra Leone,2020-03-07,0.0
403,Sierra Leone,2020-03-13,0.0
411,Sierra Leone,2020-03-21,0.0
91,Sierra Leone,2020-01-25,0.0
8288,Sierra Leone,2020-04-01,2.0
405,Sierra Leone,2020-03-15,0.0
385,Sierra Leone,2020-02-24,0.0
8287,Sierra Leone,2020-04-02,2.0
402,Sierra Leone,2020-03-12,0.0
8759,Sierra Leone,2020-04-04,4.0
88,Sierra Leone,2020-01-22,0.0
386,Sierra Leone,2020-02-25,0.0
256,Sierra Leone,2020-01-30,0.0
404,Sierra Leone,2020-03-14,0.0
8286,Sierra Leone,2020-04-03,2.0
10360,Singapore,2020-02-07,30.0
12425,Singapore,2020-03-28,802.0
10196,Singapore,2020-02-04,24.0
11904,Singapore,2020-03-18,313.0
8952,Singapore,2020-01-27,5.0
11237,Singapore,2020-03-04,110.0
11097,Singapore,2020-02-25,91.0
11809,Singapore,2020-03-17,266.0
457,Singapore,2020-01-22,0.0
11212,Singapore,2020-03-02,108.0
11547,Singapore,2020-03-12,178.0
10619,Singapore,2020-02-10,45.0
9877,Singapore,2020-02-01,16.0
10983,Singapore,2020-02-17,77.0
11083,Singapore,2020-02-23,89.0
11287,Singapore,2020-03-05,117.0
8036,Singapore,2020-01-23,1.0
11031,Singapore,2020-02-19,84.0
11032,Singapore,2020-02-20,84.0
11085,Singapore,2020-02-24,89.0
10299,Singapore,2020-02-05,28.0
9700,Singapore,2020-01-31,13.0
11545,Singapore,2020-03-11,178.0
11011,Singapore,2020-02-18,81.0
12383,Singapore,2020-03-27,732.0
8539,Singapore,2020-01-24,3.0
10292,Singapore,2020-02-06,28.0
11236,Singapore,2020-03-03,110.0
11619,Singapore,2020-03-13,200.0
8538,Singapore,2020-01-25,3.0
10542,Singapore,2020-02-09,40.0
11386,Singapore,2020-03-07,138.0
9464,Singapore,2020-01-30,10.0
11706,Singapore,2020-03-15,226.0
10935,Singapore,2020-02-15,72.0
12534,Singapore,2020-04-02,1049.0
12443,Singapore,2020-03-29,844.0
12265,Singapore,2020-03-25,631.0
12217,Singapore,2020-03-24,558.0
12178,Singapore,2020-03-23,509.0
10696,Singapore,2020-02-12,50.0
12484,Singapore,2020-03-31,926.0
11173,Singapore,2020-02-29,102.0
11442,Singapore,2020-03-08,150.0
12109,Singapore,2020-03-22,455.0
8760,Singapore,2020-01-26,4.0
10901,Singapore,2020-02-14,67.0
12018,Singapore,2020-03-20,385.0
12077,Singapore,2020-03-21,432.0
11440,Singapore,2020-03-09,150.0
11663,Singapore,2020-03-14,212.0
12514,Singapore,2020-04-01,1000.0
9998,Singapore,2020-02-02,18.0
9992,Singapore,2020-02-03,18.0
11054,Singapore,2020-02-21,85.0
10409,Singapore,2020-02-08,33.0
9139,Singapore,2020-01-29,7.0
12458,Singapore,2020-03-30,879.0
12590,Singapore,2020-04-04,1189.0
11201,Singapore,2020-03-01,106.0
12309,Singapore,2020-03-26,683.0
10961,Singapore,2020-02-16,75.0
11053,Singapore,2020-02-22,85.0
11117,Singapore,2020-02-28,93.0
11344,Singapore,2020-03-06,130.0
11115,Singapore,2020-02-26,93.0
12561,Singapore,2020-04-03,1114.0
11480,Singapore,2020-03-10,160.0
10806,Singapore,2020-02-13,58.0
11753,Singapore,2020-03-16,243.0
10655,Singapore,2020-02-11,47.0
11961,Singapore,2020-03-19,345.0
9138,Singapore,2020-01-28,7.0
11116,Singapore,2020-02-27,93.0
1716,Slovakia,2020-02-20,0.0
1778,Slovakia,2020-02-25,0.0
1712,Slovakia,2020-02-17,0.0
261,Slovakia,2020-02-08,0.0
1713,Slovakia,2020-02-18,0.0
262,Slovakia,2020-02-09,0.0
263,Slovakia,2020-02-10,0.0
11677,Slovakia,2020-03-25,216.0
1711,Slovakia,2020-02-16,0.0
464,Slovakia,2020-01-28,0.0
1714,Slovakia,2020-02-19,0.0
260,Slovakia,2020-02-07,0.0
1781,Slovakia,2020-02-28,0.0
258,Slovakia,2020-02-05,0.0
1717,Slovakia,2020-02-22,0.0
257,Slovakia,2020-02-04,0.0
1779,Slovakia,2020-02-26,0.0
1730,Slovakia,2020-02-21,0.0
9874,Slovakia,2020-03-12,16.0
1776,Slovakia,2020-02-23,0.0
1777,Slovakia,2020-02-24,0.0
11822,Slovakia,2020-03-27,269.0
1780,Slovakia,2020-02-27,0.0
477,Slovakia,2020-01-27,0.0
11708,Slovakia,2020-03-26,226.0
11197,Slovakia,2020-03-18,105.0
11639,Slovakia,2020-03-24,204.0
259,Slovakia,2020-02-06,0.0
1782,Slovakia,2020-02-29,0.0
1579,Slovakia,2020-03-04,0.0
463,Slovakia,2020-01-26,0.0
267,Slovakia,2020-02-14,0.0
11546,Slovakia,2020-03-21,178.0
268,Slovakia,2020-02-15,0.0
12101,Slovakia,2020-04-03,450.0
11310,Slovakia,2020-03-19,123.0
11948,Slovakia,2020-03-30,336.0
8746,Slovakia,2020-03-08,3.0
12133,Slovakia,2020-04-04,471.0
287,Slovakia,2020-02-02,0.0
288,Slovakia,2020-01-31,0.0
266,Slovakia,2020-02-13,0.0
11905,Slovakia,2020-03-29,314.0
302,Slovakia,2020-02-01,0.0
10937,Slovakia,2020-03-17,72.0
11985,Slovakia,2020-03-31,363.0
1643,Slovakia,2020-03-05,0.0
264,Slovakia,2020-02-11,0.0
11385,Slovakia,2020-03-20,137.0
9493,Slovakia,2020-03-11,10.0
315,Slovakia,2020-01-29,0.0
10399,Slovakia,2020-03-13,32.0
316,Slovakia,2020-01-30,0.0
8737,Slovakia,2020-03-09,3.0
8060,Slovakia,2020-03-07,1.0
270,Slovakia,2020-02-03,0.0
1576,Slovakia,2020-03-01,0.0
1577,Slovakia,2020-03-02,0.0
265,Slovakia,2020-02-12,0.0
10615,Slovakia,2020-03-14,44.0
11862,Slovakia,2020-03-28,292.0
461,Slovakia,2020-01-25,0.0
12037,Slovakia,2020-04-01,400.0
9215,Slovakia,2020-03-10,7.0
11561,Slovakia,2020-03-22,185.0
460,Slovakia,2020-01-24,0.0
10866,Slovakia,2020-03-16,63.0
1578,Slovakia,2020-03-03,0.0
459,Slovakia,2020-01-23,0.0
8079,Slovakia,2020-03-06,1.0
12071,Slovakia,2020-04-02,426.0
10768,Slovakia,2020-03-15,54.0
458,Slovakia,2020-01-22,0.0
11564,Slovakia,2020-03-23,186.0
11689,Slovenia,2020-03-15,219.0
1839,Slovenia,2020-02-23,0.0
1840,Slovenia,2020-02-24,0.0
1632,Slovenia,2020-01-23,0.0
1633,Slovenia,2020-01-24,0.0
1838,Slovenia,2020-02-22,0.0
1841,Slovenia,2020-02-25,0.0
1859,Slovenia,2020-02-29,0.0
12469,Slovenia,2020-04-02,897.0
1847,Slovenia,2020-03-02,0.0
12267,Slovenia,2020-03-27,632.0
1843,Slovenia,2020-02-27,0.0
1845,Slovenia,2020-02-28,0.0
12192,Slovenia,2020-03-25,528.0
12142,Slovenia,2020-03-24,480.0
11402,Slovenia,2020-03-13,141.0
12057,Slovenia,2020-03-22,414.0
1846,Slovenia,2020-03-01,0.0
12013,Slovenia,2020-03-21,383.0
12089,Slovenia,2020-03-23,442.0
1849,Slovenia,2020-03-04,0.0
12488,Slovenia,2020-04-03,934.0
1848,Slovenia,2020-03-03,0.0
1842,Slovenia,2020-02-26,0.0
11954,Slovenia,2020-03-20,341.0
1832,Slovenia,2020-02-16,0.0
1836,Slovenia,2020-02-20,0.0
1968,Slovenia,2020-02-07,0.0
1967,Slovenia,2020-02-06,0.0
1966,Slovenia,2020-02-05,0.0
1965,Slovenia,2020-02-04,0.0
11834,Slovenia,2020-03-18,275.0
11835,Slovenia,2020-03-17,275.0
1959,Slovenia,2020-01-29,0.0
12423,Slovenia,2020-03-31,802.0
11855,Slovenia,2020-03-19,286.0
12382,Slovenia,2020-03-29,730.0
11555,Slovenia,2020-03-14,181.0
1963,Slovenia,2020-02-02,0.0
1962,Slovenia,2020-02-01,0.0
1960,Slovenia,2020-01-30,0.0
12393,Slovenia,2020-03-30,756.0
1961,Slovenia,2020-01-31,0.0
1964,Slovenia,2020-02-03,0.0
1837,Slovenia,2020-02-21,0.0
1969,Slovenia,2020-02-08,0.0
2023,Slovenia,2020-02-10,0.0
12311,Slovenia,2020-03-28,684.0
1835,Slovenia,2020-02-19,0.0
2052,Slovenia,2020-01-27,0.0
1834,Slovenia,2020-02-18,0.0
2028,Slovenia,2020-02-15,0.0
2027,Slovenia,2020-02-14,0.0
1833,Slovenia,2020-02-17,0.0
1990,Slovenia,2020-02-09,0.0
2026,Slovenia,2020-02-13,0.0
12442,Slovenia,2020-04-01,841.0
2025,Slovenia,2020-02-12,0.0
11780,Slovenia,2020-03-16,253.0
1798,Slovenia,2020-01-28,0.0
1797,Slovenia,2020-01-26,0.0
1795,Slovenia,2020-01-25,0.0
2024,Slovenia,2020-02-11,0.0
1644,Slovenia,2020-01-22,0.0
12220,Slovenia,2020-03-26,562.0
12504,Slovenia,2020-04-04,977.0
9241,Slovenia,2020-03-06,7.0
9890,Slovenia,2020-03-08,16.0
9218,Slovenia,2020-03-07,7.0
9889,Slovenia,2020-03-09,16.0
8458,Slovenia,2020-03-05,2.0
10796,Slovenia,2020-03-11,57.0
10372,Slovenia,2020-03-10,31.0
11078,Slovenia,2020-03-12,89.0
1196,Somalia,2020-02-21,0.0
1215,Somalia,2020-03-11,0.0
1214,Somalia,2020-03-10,0.0
1213,Somalia,2020-03-09,0.0
1212,Somalia,2020-03-08,0.0
1209,Somalia,2020-03-05,0.0
1210,Somalia,2020-03-06,0.0
1844,Somalia,2020-02-01,0.0
1208,Somalia,2020-03-04,0.0
1207,Somalia,2020-03-03,0.0
1850,Somalia,2020-01-22,0.0
1206,Somalia,2020-03-02,0.0
1851,Somalia,2020-01-23,0.0
1211,Somalia,2020-03-07,0.0
1830,Somalia,2020-01-31,0.0
8958,Somalia,2020-04-01,5.0
8980,Somalia,2020-04-02,5.0
8525,Somalia,2020-03-27,3.0
8674,Somalia,2020-03-28,3.0
7607,Somalia,2020-03-22,1.0
7585,Somalia,2020-03-25,1.0
7584,Somalia,2020-03-24,1.0
7549,Somalia,2020-03-23,1.0
1216,Somalia,2020-02-27,0.0
7548,Somalia,2020-03-21,1.0
7510,Somalia,2020-03-19,1.0
7509,Somalia,2020-03-18,1.0
7508,Somalia,2020-03-17,1.0
7507,Somalia,2020-03-16,1.0
8957,Somalia,2020-03-31,5.0
1852,Somalia,2020-01-24,0.0
7538,Somalia,2020-03-20,1.0
1853,Somalia,2020-01-25,0.0
1855,Somalia,2020-01-27,0.0
8524,Somalia,2020-03-29,3.0
1907,Somalia,2020-02-13,0.0
1909,Somalia,2020-02-14,0.0
1910,Somalia,2020-02-16,0.0
1911,Somalia,2020-02-17,0.0
1198,Somalia,2020-02-23,0.0
1912,Somalia,2020-02-18,0.0
1197,Somalia,2020-02-22,0.0
1923,Somalia,2020-02-15,0.0
9203,Somalia,2020-04-04,7.0
9204,Somalia,2020-04-03,7.0
1195,Somalia,2020-02-20,0.0
1194,Somalia,2020-02-19,0.0
1187,Somalia,2020-03-12,0.0
1186,Somalia,2020-03-14,0.0
1169,Somalia,2020-03-15,0.0
1906,Somalia,2020-02-12,0.0
1905,Somalia,2020-02-11,0.0
1199,Somalia,2020-02-24,0.0
1200,Somalia,2020-02-25,0.0
1205,Somalia,2020-03-01,0.0
1856,Somalia,2020-01-28,0.0
1857,Somalia,2020-01-29,0.0
1204,Somalia,2020-02-29,0.0
1203,Somalia,2020-02-28,0.0
1202,Somalia,2020-02-26,0.0
1201,Somalia,2020-03-13,0.0
1854,Somalia,2020-01-26,0.0
1896,Somalia,2020-02-02,0.0
1898,Somalia,2020-02-04,0.0
1899,Somalia,2020-02-05,0.0
1900,Somalia,2020-02-06,0.0
1901,Somalia,2020-02-07,0.0
1902,Somalia,2020-02-08,0.0
1903,Somalia,2020-02-09,0.0
1904,Somalia,2020-02-10,0.0
1897,Somalia,2020-02-03,0.0
8520,Somalia,2020-03-30,3.0
1858,Somalia,2020-01-30,0.0
8467,Somalia,2020-03-26,2.0
11826,South Africa,2020-03-22,274.0
9955,South Africa,2020-03-12,17.0
1257,South Africa,2020-02-23,0.0
12589,South Africa,2020-03-28,1187.0
1256,South Africa,2020-02-22,0.0
1255,South Africa,2020-02-21,0.0
1254,South Africa,2020-02-20,0.0
1253,South Africa,2020-02-19,0.0
12045,South Africa,2020-03-23,402.0
1252,South Africa,2020-02-18,0.0
10511,South Africa,2020-03-14,38.0
12581,South Africa,2020-03-27,1170.0
1158,South Africa,2020-01-24,0.0
1219,South Africa,2020-02-17,0.0
1159,South Africa,2020-01-25,0.0
1160,South Africa,2020-01-26,0.0
1161,South Africa,2020-01-27,0.0
8685,South Africa,2020-03-08,3.0
1218,South Africa,2020-02-16,0.0
1162,South Africa,2020-01-28,0.0
1163,South Africa,2020-01-29,0.0
9737,South Africa,2020-03-11,13.0
1217,South Africa,2020-02-15,0.0
1258,South Africa,2020-02-24,0.0
1259,South Africa,2020-02-25,0.0
7436,South Africa,2020-03-07,1.0
1260,South Africa,2020-02-26,0.0
8687,South Africa,2020-03-09,3.0
12619,South Africa,2020-03-29,1280.0
12633,South Africa,2020-03-30,1326.0
12640,South Africa,2020-03-31,1353.0
12646,South Africa,2020-04-01,1380.0
11438,South Africa,2020-03-19,150.0
10856,South Africa,2020-03-17,62.0
10855,South Africa,2020-03-16,62.0
12671,South Africa,2020-04-02,1462.0
10212,South Africa,2020-03-13,24.0
11633,South Africa,2020-03-20,202.0
12682,South Africa,2020-04-03,1505.0
1267,South Africa,2020-03-04,0.0
1266,South Africa,2020-03-03,0.0
1265,South Africa,2020-03-02,0.0
1264,South Africa,2020-03-01,0.0
7552,South Africa,2020-03-06,1.0
7551,South Africa,2020-03-05,1.0
1263,South Africa,2020-02-29,0.0
12700,South Africa,2020-04-04,1585.0
1262,South Africa,2020-02-28,0.0
1261,South Africa,2020-02-27,0.0
12213,South Africa,2020-03-24,554.0
1164,South Africa,2020-01-30,0.0
10723,South Africa,2020-03-15,51.0
1182,South Africa,2020-02-12,0.0
1179,South Africa,2020-02-09,0.0
11278,South Africa,2020-03-18,116.0
1180,South Africa,2020-02-10,0.0
12352,South Africa,2020-03-25,709.0
1178,South Africa,2020-02-08,0.0
1171,South Africa,2020-02-06,0.0
9258,South Africa,2020-03-10,7.0
1170,South Africa,2020-02-04,0.0
11748,South Africa,2020-03-21,240.0
1181,South Africa,2020-02-11,0.0
1183,South Africa,2020-02-13,0.0
1172,South Africa,2020-02-07,0.0
1156,South Africa,2020-01-22,0.0
1168,South Africa,2020-02-03,0.0
1167,South Africa,2020-02-02,0.0
1166,South Africa,2020-02-01,0.0
12485,South Africa,2020-03-26,927.0
1157,South Africa,2020-01-23,0.0
1185,South Africa,2020-02-14,0.0
1165,South Africa,2020-01-31,0.0
1184,South Africa,2020-02-05,0.0
12303,Spain,2020-03-08,673.0
8182,Spain,2020-02-18,2.0
11501,Spain,2020-03-03,165.0
8185,Spain,2020-02-19,2.0
8186,Spain,2020-02-17,2.0
13099,Spain,2020-03-17,11748.0
13032,Spain,2020-03-15,7798.0
13143,Spain,2020-03-19,17963.0
13223,Spain,2020-03-26,57786.0
13312,Spain,2020-04-04,126168.0
13155,Spain,2020-03-20,20410.0
13080,Spain,2020-03-16,9942.0
13170,Spain,2020-03-21,25374.0
13213,Spain,2020-03-25,49515.0
11793,Spain,2020-03-05,259.0
13177,Spain,2020-03-22,28768.0
10617,Spain,2020-02-29,45.0
12974,Spain,2020-03-13,5232.0
13199,Spain,2020-03-24,39885.0
13190,Spain,2020-03-23,35136.0
8187,Spain,2020-02-20,2.0
8243,Spain,2020-02-10,2.0
8189,Spain,2020-02-22,2.0
8207,Spain,2020-02-15,2.0
13239,Spain,2020-03-28,73235.0
8203,Spain,2020-02-23,2.0
8202,Spain,2020-02-24,2.0
9703,Spain,2020-02-26,13.0
13255,Spain,2020-03-29,80110.0
1092,Spain,2020-01-25,0.0
1093,Spain,2020-01-26,0.0
13231,Spain,2020-03-27,65719.0
1094,Spain,2020-01-27,0.0
8239,Spain,2020-02-14,2.0
8240,Spain,2020-02-13,2.0
9109,Spain,2020-02-25,6.0
12038,Spain,2020-03-06,400.0
1095,Spain,2020-01-28,0.0
1037,Spain,2020-01-22,0.0
1096,Spain,2020-01-29,0.0
8252,Spain,2020-02-16,2.0
8244,Spain,2020-02-09,2.0
8196,Spain,2020-02-21,2.0
1105,Spain,2020-01-24,0.0
12801,Spain,2020-03-11,2277.0
12800,Spain,2020-03-12,2277.0
10385,Spain,2020-02-28,32.0
8242,Spain,2020-02-11,2.0
11692,Spain,2020-03-04,222.0
1098,Spain,2020-01-31,0.0
1097,Spain,2020-01-30,0.0
13119,Spain,2020-03-18,13910.0
12724,Spain,2020-03-10,1695.0
9839,Spain,2020-02-27,15.0
8241,Spain,2020-02-12,2.0
13294,Spain,2020-03-30,87956.0
1122,Spain,2020-01-23,0.0
11043,Spain,2020-03-01,84.0
13308,Spain,2020-04-03,119199.0
7844,Spain,2020-02-01,1.0
7843,Spain,2020-02-02,1.0
7848,Spain,2020-02-06,1.0
7842,Spain,2020-02-03,1.0
13002,Spain,2020-03-14,6391.0
13298,Spain,2020-03-31,95923.0
7841,Spain,2020-02-04,1.0
13303,Spain,2020-04-01,104118.0
7840,Spain,2020-02-05,1.0
7859,Spain,2020-02-07,1.0
7860,Spain,2020-02-08,1.0
13306,Spain,2020-04-02,112065.0
12548,Spain,2020-03-09,1073.0
11300,Spain,2020-03-02,120.0
12165,Spain,2020-03-07,500.0
7826,Sri Lanka,2020-02-27,1.0
7827,Sri Lanka,2020-03-06,1.0
7828,Sri Lanka,2020-03-04,1.0
11479,Sri Lanka,2020-04-03,159.0
7813,Sri Lanka,2020-02-07,1.0
8348,Sri Lanka,2020-03-12,2.0
8349,Sri Lanka,2020-03-11,2.0
7829,Sri Lanka,2020-03-03,1.0
11307,Sri Lanka,2020-03-30,122.0
7824,Sri Lanka,2020-03-08,1.0
9123,Sri Lanka,2020-03-13,6.0
7823,Sri Lanka,2020-03-09,1.0
7822,Sri Lanka,2020-03-10,1.0
10304,Sri Lanka,2020-03-16,28.0
7817,Sri Lanka,2020-02-28,1.0
7816,Sri Lanka,2020-02-26,1.0
10835,Sri Lanka,2020-03-19,60.0
11018,Sri Lanka,2020-03-22,82.0
7870,Sri Lanka,2020-01-27,1.0
7833,Sri Lanka,2020-03-02,1.0
7839,Sri Lanka,2020-02-03,1.0
7835,Sri Lanka,2020-02-29,1.0
7869,Sri Lanka,2020-01-28,1.0
7866,Sri Lanka,2020-01-29,1.0
7865,Sri Lanka,2020-01-30,1.0
7864,Sri Lanka,2020-01-31,1.0
7863,Sri Lanka,2020-02-01,1.0
7862,Sri Lanka,2020-02-02,1.0
1099,Sri Lanka,2020-01-22,0.0
1100,Sri Lanka,2020-01-23,0.0
1101,Sri Lanka,2020-01-24,0.0
1102,Sri Lanka,2020-01-25,0.0
10979,Sri Lanka,2020-03-21,77.0
1103,Sri Lanka,2020-01-26,0.0
11283,Sri Lanka,2020-03-29,117.0
11176,Sri Lanka,2020-03-24,102.0
11202,Sri Lanka,2020-03-26,106.0
11203,Sri Lanka,2020-03-27,106.0
10726,Sri Lanka,2020-03-18,51.0
7838,Sri Lanka,2020-02-04,1.0
7837,Sri Lanka,2020-02-05,1.0
11503,Sri Lanka,2020-04-04,166.0
7836,Sri Lanka,2020-03-05,1.0
7834,Sri Lanka,2020-03-01,1.0
11443,Sri Lanka,2020-04-02,151.0
7825,Sri Lanka,2020-03-07,1.0
7798,Sri Lanka,2020-02-22,1.0
11258,Sri Lanka,2020-03-28,113.0
7805,Sri Lanka,2020-02-16,1.0
11425,Sri Lanka,2020-04-01,146.0
11411,Sri Lanka,2020-03-31,143.0
7803,Sri Lanka,2020-02-17,1.0
9968,Sri Lanka,2020-03-15,18.0
7806,Sri Lanka,2020-02-14,1.0
10603,Sri Lanka,2020-03-17,44.0
11146,Sri Lanka,2020-03-23,97.0
7802,Sri Lanka,2020-02-18,1.0
11175,Sri Lanka,2020-03-25,102.0
7814,Sri Lanka,2020-02-15,1.0
7804,Sri Lanka,2020-02-25,1.0
7800,Sri Lanka,2020-02-20,1.0
7807,Sri Lanka,2020-02-13,1.0
7801,Sri Lanka,2020-02-19,1.0
9474,Sri Lanka,2020-03-14,10.0
7799,Sri Lanka,2020-02-21,1.0
7796,Sri Lanka,2020-02-24,1.0
7809,Sri Lanka,2020-02-11,1.0
7812,Sri Lanka,2020-02-08,1.0
7811,Sri Lanka,2020-02-09,1.0
10942,Sri Lanka,2020-03-20,73.0
7815,Sri Lanka,2020-02-06,1.0
7808,Sri Lanka,2020-02-12,1.0
7797,Sri Lanka,2020-02-23,1.0
7810,Sri Lanka,2020-02-10,1.0
1378,Sudan,2020-03-04,0.0
1433,Sudan,2020-01-28,0.0
8593,Sudan,2020-03-26,3.0
1120,Sudan,2020-01-22,0.0
1115,Sudan,2020-01-24,0.0
8264,Sudan,2020-03-21,2.0
1303,Sudan,2020-02-21,0.0
8181,Sudan,2020-03-20,2.0
8214,Sudan,2020-03-22,2.0
1497,Sudan,2020-02-11,0.0
1432,Sudan,2020-01-27,0.0
1107,Sudan,2020-01-23,0.0
1498,Sudan,2020-02-12,0.0
1348,Sudan,2020-03-05,0.0
1347,Sudan,2020-03-03,0.0
1386,Sudan,2020-03-11,0.0
1509,Sudan,2020-02-09,0.0
1504,Sudan,2020-02-18,0.0
1503,Sudan,2020-02-17,0.0
1439,Sudan,2020-02-03,0.0
8594,Sudan,2020-03-25,3.0
8595,Sudan,2020-03-24,3.0
9036,Sudan,2020-03-29,6.0
9184,Sudan,2020-04-01,7.0
1502,Sudan,2020-02-16,0.0
1501,Sudan,2020-02-15,0.0
8976,Sudan,2020-03-28,5.0
1440,Sudan,2020-02-04,0.0
1500,Sudan,2020-02-14,0.0
8193,Sudan,2020-03-19,2.0
1431,Sudan,2020-01-26,0.0
1499,Sudan,2020-02-13,0.0
8192,Sudan,2020-03-18,2.0
9185,Sudan,2020-03-31,7.0
8609,Sudan,2020-03-27,3.0
